transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude
2025-03-7 09:00:00,bus,ST5,Station_24,STATEN ISLAND,metrocard,Student,2638,16,40.60956594825196,-74.02005081014022
2025-03-26 09:00:00,tram,ST51,Station_48,STATEN ISLAND,metrocard,Full Fare,4115,2,40.671729106281674,-73.93684602925985
2025-03-22 09:00:00,bus,ST81,Station_56,STATEN ISLAND,metrocard,Full Fare,4822,12,40.50002113077292,-73.71843167846131
2025-03-25 09:00:00,tram,ST4,Station_63,STATEN ISLAND,metrocard,Student,3455,120,40.83488765718348,-74.06268504611121
2025-03-12 09:00:00,bus,ST52,Station_48,STATEN ISLAND,omny,Student,4164,73,40.8782518710996,-73.92282515130623
2025-03-14 09:00:00,bus,ST3,Station_67,STATEN ISLAND,metrocard,Student,886,181,40.86356709764858,-73.72320342124645
2025-03-13 09:00:00,tram,ST51,Station_32,STATEN ISLAND,omny,Student,4731,34,40.86431797220398,-73.76137827101384
2025-03-13 09:00:00,bus,ST99,Station_68,STATEN ISLAND,omny,Full Fare,3865,146,40.70057896793667,-73.8916685077837
2025-03-12 09:00:00,tram,ST41,Station_25,STATEN ISLAND,metrocard,Senior,4279,155,40.5894111289206,-74.0777308740184
2025-03-24 09:00:00,tram,ST40,Station_6,STATEN ISLAND,metrocard,Senior,766,20,40.66579239170174,-74.09407645554694
2025-03-22 09:00:00,tram,ST47,Station_86,STATEN ISLAND,metrocard,Full Fare,258,187,40.575547753126216,-73.99256033539956
2025-03-14 09:00:00,subway,ST91,Station_60,STATEN ISLAND,metrocard,Senior,2626,110,40.621662101794186,-73.79167419133427
2025-03-19 09:00:00,bus,ST84,Station_38,STATEN ISLAND,omny,Senior,4555,115,40.68150150410014,-73.89722795356911
2025-03-3 09:00:00,bus,ST79,Station_80,STATEN ISLAND,omny,Senior,2670,175,40.61205364751015,-74.04159323776315
2025-03-14 09:00:00,bus,ST26,Station_72,STATEN ISLAND,omny,Senior,2530,15,40.65244020544473,-73.81221190747465
2025-03-9 09:00:00,subway,ST36,Station_70,STATEN ISLAND,metrocard,Full Fare,2631,37,40.830128513936735,-73.77367179069482
2025-03-16 09:00:00,bus,ST36,Station_29,STATEN ISLAND,metrocard,Student,2887,113,40.704809355643505,-73.8804632977626
2025-03-18 09:00:00,subway,ST21,Station_80,STATEN ISLAND,omny,Student,4636,68,40.85028681462357,-73.77943327563655
2025-03-16 09:00:00,subway,ST36,Station_33,STATEN ISLAND,omny,Full Fare,3134,71,40.525633835041624,-74.02819989580226
2025-03-26 09:00:00,bus,ST12,Station_22,STATEN ISLAND,omny,Senior,4775,127,40.63903992578346,-73.81489128259324
2025-03-1 09:00:00,subway,ST42,Station_52,STATEN ISLAND,metrocard,Full Fare,4430,183,40.81430108955469,-73.72098645970662
2025-03-13 09:00:00,tram,ST52,Station_18,STATEN ISLAND,omny,Student,371,65,40.89567422994591,-73.9150552863409
2025-03-22 09:00:00,subway,ST80,Station_70,STATEN ISLAND,omny,Senior,3477,141,40.861842101245145,-73.9637332716713
2025-03-15 09:00:00,subway,ST43,Station_91,STATEN ISLAND,omny,Full Fare,320,95,40.56967367522721,-73.86390752103746
2025-03-6 09:00:00,bus,ST43,Station_4,STATEN ISLAND,metrocard,Full Fare,2590,88,40.68884669769329,-73.94683626872808
2025-03-16 09:00:00,tram,ST91,Station_96,STATEN ISLAND,omny,Full Fare,1304,143,40.66265020701999,-73.875675063289
2025-03-8 09:00:00,tram,ST55,Station_1,STATEN ISLAND,metrocard,Full Fare,2589,72,40.834194462257315,-74.03493911272403
2025-03-8 09:00:00,bus,ST49,Station_42,STATEN ISLAND,omny,Senior,1846,24,40.667699699727585,-74.02240241751063
2025-03-19 09:00:00,bus,ST66,Station_14,STATEN ISLAND,omny,Student,4291,175,40.7530784165614,-73.75484828636031
2025-03-8 09:00:00,subway,ST76,Station_8,STATEN ISLAND,omny,Student,3214,178,40.66377917505093,-73.74947441203379
2025-03-4 09:00:00,tram,ST49,Station_27,STATEN ISLAND,omny,Senior,3133,70,40.850639247534005,-73.73500597830785
2025-03-3 09:00:00,subway,ST10,Station_71,STATEN ISLAND,omny,Full Fare,1889,100,40.787877828584335,-74.06230385980909
2025-03-24 09:00:00,bus,ST27,Station_54,STATEN ISLAND,omny,Senior,275,169,40.57214238731266,-73.76339371037515
2025-03-17 09:00:00,tram,ST10,Station_49,STATEN ISLAND,metrocard,Student,1249,112,40.71392039076767,-74.0204685878854
2025-03-6 09:00:00,subway,ST54,Station_57,STATEN ISLAND,metrocard,Full Fare,3149,134,40.68712096481494,-74.07165131973805
2025-03-3 09:00:00,bus,ST16,Station_94,STATEN ISLAND,metrocard,Student,3483,198,40.74643692846,-73.94990143656237
2025-03-13 09:00:00,bus,ST25,Station_85,STATEN ISLAND,metrocard,Senior,4920,155,40.723482797838436,-74.0761950229744
2025-03-5 09:00:00,bus,ST60,Station_43,STATEN ISLAND,omny,Full Fare,2515,172,40.7304323516058,-73.82142488291912
2025-03-22 09:00:00,bus,ST48,Station_6,STATEN ISLAND,metrocard,Senior,2426,125,40.69036253098928,-74.08217198371494
2025-03-9 09:00:00,bus,ST53,Station_14,STATEN ISLAND,metrocard,Full Fare,3975,7,40.750497929105215,-74.0414507733644
2025-03-27 09:00:00,subway,ST60,Station_10,STATEN ISLAND,omny,Senior,3192,80,40.896070317452285,-74.06965937708705
2025-03-26 09:00:00,subway,ST36,Station_65,STATEN ISLAND,metrocard,Student,620,29,40.87031541979783,-73.73629398261787
2025-03-13 09:00:00,tram,ST16,Station_22,STATEN ISLAND,omny,Student,2116,187,40.86727726338468,-73.77392790721204
2025-03-16 09:00:00,tram,ST51,Station_65,STATEN ISLAND,omny,Student,3472,121,40.54489642879663,-73.98351067256868
2025-03-10 09:00:00,subway,ST77,Station_48,STATEN ISLAND,omny,Student,3514,110,40.50225252509922,-74.02547328939258
2025-03-16 09:00:00,subway,ST40,Station_20,STATEN ISLAND,metrocard,Senior,3391,196,40.73355592934882,-74.01608983448835
2025-03-11 09:00:00,tram,ST21,Station_40,STATEN ISLAND,omny,Senior,693,53,40.722737765253825,-73.72839164571329
2025-03-5 09:00:00,bus,ST38,Station_15,STATEN ISLAND,omny,Student,713,194,40.564123615806224,-73.88218748283819
2025-03-13 09:00:00,tram,ST82,Station_81,STATEN ISLAND,omny,Full Fare,4142,83,40.68777394486162,-73.81187083340858
2025-03-17 09:00:00,bus,ST62,Station_13,STATEN ISLAND,metrocard,Senior,3530,191,40.76869793619099,-74.07010163854547
2025-03-13 09:00:00,bus,ST57,Station_57,STATEN ISLAND,metrocard,Senior,1181,179,40.64525303610378,-73.76211633316966
2025-03-16 09:00:00,subway,ST75,Station_73,STATEN ISLAND,metrocard,Senior,876,47,40.73726239821085,-74.02530680236104
2025-03-7 09:00:00,tram,ST92,Station_44,STATEN ISLAND,metrocard,Student,287,190,40.65759500308522,-73.93344313194324
2025-03-26 09:00:00,bus,ST76,Station_40,STATEN ISLAND,omny,Senior,3236,194,40.63517822841811,-73.9760079454258
2025-03-2 09:00:00,subway,ST93,Station_97,STATEN ISLAND,metrocard,Student,3789,132,40.81451715703851,-73.74731099059349
2025-03-20 09:00:00,subway,ST31,Station_12,STATEN ISLAND,omny,Student,4129,90,40.63610999289361,-73.85166694689032
2025-03-26 09:00:00,subway,ST59,Station_15,STATEN ISLAND,metrocard,Full Fare,1646,54,40.52460229458345,-74.07946625147052
2025-03-16 09:00:00,bus,ST22,Station_18,STATEN ISLAND,omny,Full Fare,1133,185,40.8811641254254,-73.93783841565963
2025-03-3 09:00:00,subway,ST43,Station_85,STATEN ISLAND,omny,Student,3997,59,40.57226196083647,-73.9373728768378
2025-03-22 09:00:00,subway,ST74,Station_66,STATEN ISLAND,metrocard,Student,336,109,40.86590073257016,-74.07423795359398
2025-03-10 09:00:00,tram,ST13,Station_76,STATEN ISLAND,omny,Senior,3040,117,40.517561845452256,-73.83852052283797
2025-03-5 09:00:00,tram,ST50,Station_4,STATEN ISLAND,omny,Student,4203,112,40.68701753987751,-73.93831198244271
2025-03-23 09:00:00,tram,ST27,Station_65,STATEN ISLAND,metrocard,Full Fare,161,61,40.87549995531193,-73.81107553267051
2025-03-7 09:00:00,subway,ST94,Station_47,STATEN ISLAND,omny,Full Fare,4720,130,40.72505639889924,-73.77881347955658
2025-03-16 09:00:00,bus,ST81,Station_68,STATEN ISLAND,omny,Senior,163,100,40.77534955175437,-73.98205374877212
2025-03-13 09:00:00,tram,ST74,Station_67,STATEN ISLAND,omny,Senior,1840,169,40.675110908755826,-74.09134920301528
2025-03-24 09:00:00,subway,ST40,Station_74,STATEN ISLAND,metrocard,Senior,3945,193,40.768905175973025,-73.78704167654222
2025-03-17 09:00:00,subway,ST7,Station_93,STATEN ISLAND,omny,Full Fare,3524,135,40.88176060393243,-73.90856650702689
2025-03-15 09:00:00,subway,ST24,Station_90,STATEN ISLAND,omny,Student,2911,38,40.7566702840646,-73.77309629240499
2025-03-21 09:00:00,subway,ST74,Station_36,STATEN ISLAND,omny,Senior,3899,169,40.519007102882846,-74.01228188699807
2025-03-22 09:00:00,subway,ST83,Station_83,STATEN ISLAND,metrocard,Full Fare,694,76,40.759812972426154,-73.93030171871736
2025-03-4 09:00:00,bus,ST47,Station_30,STATEN ISLAND,omny,Senior,3778,22,40.78865941770069,-74.07013534214191
2025-03-14 09:00:00,subway,ST3,Station_90,STATEN ISLAND,metrocard,Student,1073,174,40.653240573436236,-73.76577171601417
2025-03-17 09:00:00,tram,ST14,Station_67,STATEN ISLAND,omny,Senior,3477,77,40.67076212825452,-73.87919273108174
2025-03-8 09:00:00,tram,ST1,Station_33,STATEN ISLAND,omny,Full Fare,4823,51,40.76875680625455,-73.73535271779863
2025-03-14 09:00:00,bus,ST80,Station_46,STATEN ISLAND,metrocard,Full Fare,2157,151,40.72196393353016,-74.02478356296449
2025-03-9 09:00:00,subway,ST58,Station_13,STATEN ISLAND,metrocard,Full Fare,4502,35,40.529432517795875,-73.84835455203515
2025-03-12 09:00:00,bus,ST29,Station_74,STATEN ISLAND,metrocard,Full Fare,1745,196,40.886471209933816,-73.77158722116143
2025-03-25 09:00:00,bus,ST6,Station_16,STATEN ISLAND,metrocard,Senior,2150,62,40.68786170278065,-73.78682633090405
2025-03-6 09:00:00,tram,ST18,Station_80,STATEN ISLAND,omny,Senior,4524,130,40.75512887170376,-74.0962620186055
2025-03-4 09:00:00,tram,ST89,Station_80,STATEN ISLAND,omny,Student,4377,77,40.62271771324404,-74.08558504900031
2025-03-7 09:00:00,subway,ST4,Station_2,STATEN ISLAND,omny,Student,3727,194,40.58865892584702,-73.99220397994665
2025-03-10 09:00:00,bus,ST1,Station_17,STATEN ISLAND,metrocard,Full Fare,2908,180,40.87010585666278,-74.04124137244888
2025-03-12 09:00:00,tram,ST41,Station_15,STATEN ISLAND,metrocard,Senior,3438,7,40.75362202240439,-73.7956434108155
2025-03-20 09:00:00,tram,ST99,Station_72,STATEN ISLAND,metrocard,Full Fare,3278,33,40.5702505862272,-73.93144922351446
2025-03-19 09:00:00,tram,ST31,Station_82,STATEN ISLAND,metrocard,Student,1226,123,40.65964371982297,-73.8538396981163
2025-03-17 09:00:00,subway,ST44,Station_9,STATEN ISLAND,metrocard,Full Fare,2495,49,40.80735997157951,-74.06431737647321
2025-03-27 09:00:00,subway,ST17,Station_9,STATEN ISLAND,metrocard,Full Fare,3651,65,40.515247298075394,-73.90476119365087
2025-03-20 09:00:00,bus,ST60,Station_1,STATEN ISLAND,metrocard,Full Fare,1384,62,40.554332971365305,-74.00522963170742
2025-03-9 09:00:00,bus,ST24,Station_4,STATEN ISLAND,metrocard,Student,316,195,40.671676232784016,-73.97807474214194
2025-03-7 09:00:00,bus,ST13,Station_68,STATEN ISLAND,metrocard,Senior,1180,163,40.764552831138,-74.08717492147727
2025-03-27 09:00:00,bus,ST37,Station_87,STATEN ISLAND,omny,Full Fare,189,3,40.609874997594964,-73.84054173637517
2025-03-10 09:00:00,subway,ST16,Station_19,STATEN ISLAND,omny,Senior,1565,171,40.65920257500152,-73.95424547594408
2025-03-2 09:00:00,tram,ST28,Station_65,STATEN ISLAND,omny,Student,1401,116,40.52000890676662,-74.03788935872906
2025-03-16 09:00:00,tram,ST86,Station_64,STATEN ISLAND,metrocard,Senior,273,179,40.82933899077845,-73.82775845195233
2025-03-1 09:00:00,subway,ST81,Station_55,STATEN ISLAND,omny,Full Fare,3157,70,40.861592003622334,-73.88897451145728
2025-03-12 09:00:00,tram,ST46,Station_47,STATEN ISLAND,omny,Student,2296,141,40.69332457947892,-73.96561187704779
2025-03-23 09:00:00,bus,ST33,Station_6,STATEN ISLAND,metrocard,Student,1226,36,40.6711293826553,-74.02100548733918
2025-03-13 09:00:00,subway,ST40,Station_92,STATEN ISLAND,metrocard,Student,3254,165,40.58394587091165,-73.8603602699589
2025-03-13 09:00:00,tram,ST25,Station_92,STATEN ISLAND,metrocard,Senior,4539,193,40.72982980138921,-73.77109011541083
2025-03-6 09:00:00,tram,ST86,Station_69,STATEN ISLAND,metrocard,Senior,691,140,40.8565130659311,-73.7784461165059
2025-03-16 09:00:00,tram,ST48,Station_61,STATEN ISLAND,metrocard,Student,2933,154,40.78756277784191,-73.80815734030587
2025-03-16 09:00:00,subway,ST58,Station_93,STATEN ISLAND,omny,Student,1484,76,40.79709229178164,-73.93427667506633
2025-03-14 09:00:00,tram,ST76,Station_57,STATEN ISLAND,metrocard,Student,2086,56,40.500096349807144,-74.03259414261632
2025-03-20 09:00:00,tram,ST17,Station_80,STATEN ISLAND,metrocard,Senior,2845,77,40.54900765701484,-74.01518885979911
